Timestamp (s),Message ID,Vehicle Index,Position Validity,Latitude (Degrees),Longitude (Degrees),Heading Validity,Heading (Degrees),Attitude Validity,Pitch (Degrees),Roll (Degrees),Magnetic Yaw (Radians),Altitude Validity,Altitude (Metres),Velocity Validity,Velocity (nmi/hour)
 03/02/2022 17:50:02.515,7,0,TRUE,1.386118813,103.9211529,TRUE,25.93455864,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.516,7,0,TRUE,1.386180154,103.9211825,TRUE,25.93455938,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.517,7,0,TRUE,1.386241495,103.9212122,TRUE,25.93456013,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.518,7,0,TRUE,1.386302835,103.9212418,TRUE,25.93456087,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.519,7,0,TRUE,1.386364176,103.9212715,TRUE,25.93456162,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.520,7,0,TRUE,1.386425517,103.9213011,TRUE,25.93456236,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.521,7,0,TRUE,1.386486858,103.9213307,TRUE,25.93456311,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.522,7,0,TRUE,1.386548198,103.9213604,TRUE,25.93456386,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.523,7,0,TRUE,1.386609539,103.92139,TRUE,25.9345646,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.524,7,0,TRUE,1.386670879,103.9214197,TRUE,25.93456535,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.525,7,0,TRUE,1.38673222,103.9214493,TRUE,25.93456609,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.526,7,0,TRUE,1.386793561,103.9214789,TRUE,25.93456684,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.527,7,0,TRUE,1.386854901,103.9215086,TRUE,25.93456758,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.528,7,0,TRUE,1.386916242,103.9215382,TRUE,25.93456833,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.529,7,0,TRUE,1.386977582,103.9215679,TRUE,25.93456908,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.530,7,0,TRUE,1.387038923,103.9215975,TRUE,25.93456982,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.531,7,0,TRUE,1.387100263,103.9216271,TRUE,25.93457057,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.532,7,0,TRUE,1.387161604,103.9216568,TRUE,25.93457131,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.533,7,0,TRUE,1.387222944,103.9216864,TRUE,25.93457206,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.534,7,0,TRUE,1.387284284,103.9217161,TRUE,25.9345728,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.535,7,0,TRUE,1.387345625,103.9217457,TRUE,25.93457355,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.536,7,0,TRUE,1.387406965,103.9217753,TRUE,25.93457429,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.537,7,0,TRUE,1.387468305,103.921805,TRUE,25.93457504,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.538,7,0,TRUE,1.387529646,103.9218346,TRUE,25.93457579,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.539,7,0,TRUE,1.387590986,103.9218643,TRUE,25.93457653,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.540,7,0,TRUE,1.387652326,103.9218939,TRUE,25.93457728,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.541,7,0,TRUE,1.387713666,103.9219235,TRUE,25.93457803,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.542,7,0,TRUE,1.387775007,103.9219532,TRUE,25.93457877,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.543,7,0,TRUE,1.387836347,103.9219828,TRUE,25.93457952,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.544,7,0,TRUE,1.387897687,103.9220125,TRUE,25.93458027,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.545,7,0,TRUE,1.387959027,103.9220421,TRUE,25.93458101,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.546,7,0,TRUE,1.388020367,103.9220717,TRUE,25.93458175,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.547,7,0,TRUE,1.388081707,103.9221014,TRUE,25.9345825,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.548,7,0,TRUE,1.388143047,103.922131,TRUE,25.93458325,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.549,7,0,TRUE,1.388204387,103.9221607,TRUE,25.934584,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.550,7,0,TRUE,1.388265727,103.9221903,TRUE,25.93458474,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.551,7,0,TRUE,1.388327067,103.9222199,TRUE,25.93458549,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.552,7,0,TRUE,1.388388407,103.9222496,TRUE,25.93458623,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.553,7,0,TRUE,1.388449747,103.9222792,TRUE,25.93458698,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.554,7,0,TRUE,1.388511087,103.9223089,TRUE,25.93458773,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.555,7,0,TRUE,1.388572427,103.9223385,TRUE,25.93458848,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.556,7,0,TRUE,1.388633767,103.9223681,TRUE,25.93458922,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.557,7,0,TRUE,1.388695107,103.9223978,TRUE,25.93458997,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.558,7,0,TRUE,1.388756447,103.9224274,TRUE,25.93459071,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.559,7,0,TRUE,1.388817786,103.9224571,TRUE,25.93459146,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.560,7,0,TRUE,1.388879126,103.9224867,TRUE,25.93459221,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.561,7,0,TRUE,1.388940466,103.9225163,TRUE,25.93459295,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.562,7,0,TRUE,1.389001806,103.922546,TRUE,25.9345937,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.563,7,0,TRUE,1.389063145,103.9225756,TRUE,25.93459445,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.564,7,0,TRUE,1.389124485,103.9226053,TRUE,25.9345952,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.565,7,0,TRUE,1.389185825,103.9226349,TRUE,25.93459594,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.566,7,0,TRUE,1.389247164,103.9226645,TRUE,25.93459668,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.567,7,0,TRUE,1.389308504,103.9226942,TRUE,25.93459743,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.568,7,0,TRUE,1.389369844,103.9227238,TRUE,25.93459818,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.569,7,0,TRUE,1.389431183,103.9227535,TRUE,25.93459893,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.570,7,0,TRUE,1.389492523,103.9227831,TRUE,25.93459968,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.571,7,0,TRUE,1.389553862,103.9228127,TRUE,25.93460042,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.572,7,0,TRUE,1.389615202,103.9228424,TRUE,25.93460117,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.573,7,0,TRUE,1.389676541,103.922872,TRUE,25.93460192,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.574,7,0,TRUE,1.389737881,103.9229017,TRUE,25.93460266,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.575,7,0,TRUE,1.38979922,103.9229313,TRUE,25.93460341,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.576,7,0,TRUE,1.38986056,103.9229609,TRUE,25.93460416,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.577,7,0,TRUE,1.389921899,103.9229906,TRUE,25.9346049,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.578,7,0,TRUE,1.389983238,103.9230202,TRUE,25.93460565,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.579,7,0,TRUE,1.390044578,103.9230499,TRUE,25.9346064,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.580,7,0,TRUE,1.390105917,103.9230795,TRUE,25.93460715,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.581,7,0,TRUE,1.390167256,103.9231091,TRUE,25.93460789,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.582,7,0,TRUE,1.390228596,103.9231388,TRUE,25.93460864,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.583,7,0,TRUE,1.390289935,103.9231684,TRUE,25.93460939,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.584,7,0,TRUE,1.390351274,103.923198,TRUE,25.93461014,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.585,7,0,TRUE,1.390412613,103.9232277,TRUE,25.93461088,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.586,7,0,TRUE,1.390473952,103.9232573,TRUE,25.93461163,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.587,7,0,TRUE,1.390535292,103.923287,TRUE,25.93461238,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.588,7,0,TRUE,1.390596631,103.9233166,TRUE,25.93461313,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.589,7,0,TRUE,1.39065797,103.9233462,TRUE,25.93461387,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.590,7,0,TRUE,1.390719309,103.9233759,TRUE,25.93461462,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.591,7,0,TRUE,1.390780648,103.9234055,TRUE,25.93461537,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.592,7,0,TRUE,1.390841987,103.9234352,TRUE,25.93461612,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.593,7,0,TRUE,1.390903326,103.9234648,TRUE,25.93461686,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.594,7,0,TRUE,1.390964665,103.9234944,TRUE,25.93461761,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.595,7,0,TRUE,1.391026004,103.9235241,TRUE,25.93461836,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.596,7,0,TRUE,1.391087343,103.9235537,TRUE,25.93461911,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.597,7,0,TRUE,1.391148682,103.9235834,TRUE,25.93461985,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.598,7,0,TRUE,1.391210021,103.923613,TRUE,25.9346206,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.599,7,0,TRUE,1.39127136,103.9236426,TRUE,25.93462135,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.600,7,0,TRUE,1.391332698,103.9236723,TRUE,25.9346221,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.601,7,0,TRUE,1.391394037,103.9237019,TRUE,25.93462285,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.602,7,0,TRUE,1.391455376,103.9237316,TRUE,25.93462359,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.603,7,0,TRUE,1.391516715,103.9237612,TRUE,25.93462434,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.604,7,0,TRUE,1.391578054,103.9237908,TRUE,25.93462509,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.605,7,0,TRUE,1.391639392,103.9238205,TRUE,25.93462584,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.606,7,0,TRUE,1.391700731,103.9238501,TRUE,25.93462658,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.607,7,0,TRUE,1.39176207,103.9238798,TRUE,25.93462733,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.608,7,0,TRUE,1.391823408,103.9239094,TRUE,25.93462808,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.609,7,0,TRUE,1.391884747,103.923939,TRUE,25.93462883,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.610,7,0,TRUE,1.391946086,103.9239687,TRUE,25.93462958,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.611,7,0,TRUE,1.392007424,103.9239983,TRUE,25.93463033,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.612,7,0,TRUE,1.392068763,103.924028,TRUE,25.93463107,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.613,7,0,TRUE,1.392130101,103.9240576,TRUE,25.93463182,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.614,7,0,TRUE,1.39219144,103.9240872,TRUE,25.93463257,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.615,7,0,TRUE,1.392252778,103.9241169,TRUE,25.93463332,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.616,7,0,TRUE,1.392314117,103.9241465,TRUE,25.93463407,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.617,7,0,TRUE,1.392375455,103.9241762,TRUE,25.93463482,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.618,7,0,TRUE,1.392436794,103.9242058,TRUE,25.93463557,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.619,7,0,TRUE,1.392498132,103.9242354,TRUE,25.93463632,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.620,7,0,TRUE,1.392559471,103.9242651,TRUE,25.93463707,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.621,7,0,TRUE,1.392620809,103.9242947,TRUE,25.93463781,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.622,7,0,TRUE,1.392682147,103.9243244,TRUE,25.93463856,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.623,7,0,TRUE,1.392743486,103.924354,TRUE,25.93463931,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.624,7,0,TRUE,1.392804824,103.9243836,TRUE,25.93464006,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.625,7,0,TRUE,1.392866162,103.9244133,TRUE,25.93464081,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.626,7,0,TRUE,1.3929275,103.9244429,TRUE,25.93464156,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.627,7,0,TRUE,1.392988839,103.9244725,TRUE,25.9346423,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.628,7,0,TRUE,1.393050177,103.9245022,TRUE,25.93464305,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.629,7,0,TRUE,1.393111515,103.9245318,TRUE,25.9346438,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.630,7,0,TRUE,1.393172853,103.9245615,TRUE,25.93464455,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.631,7,0,TRUE,1.393234191,103.9245911,TRUE,25.9346453,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.632,7,0,TRUE,1.393295529,103.9246207,TRUE,25.93464605,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.633,7,0,TRUE,1.393356867,103.9246504,TRUE,25.9346468,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.634,7,0,TRUE,1.393418205,103.92468,TRUE,25.93464755,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.635,7,0,TRUE,1.393479543,103.9247097,TRUE,25.9346483,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.636,7,0,TRUE,1.393540881,103.9247393,TRUE,25.93464905,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.637,7,0,TRUE,1.393602219,103.9247689,TRUE,25.93464979,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.638,7,0,TRUE,1.393663557,103.9247986,TRUE,25.93465055,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.639,7,0,TRUE,1.393724895,103.9248282,TRUE,25.93465129,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.640,7,0,TRUE,1.393786233,103.9248579,TRUE,25.93465204,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.641,7,0,TRUE,1.393847571,103.9248875,TRUE,25.93465279,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.642,7,0,TRUE,1.393908909,103.9249171,TRUE,25.93465354,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.643,7,0,TRUE,1.393970247,103.9249468,TRUE,25.93465429,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.644,7,0,TRUE,1.394031585,103.9249764,TRUE,25.93465504,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.645,7,0,TRUE,1.394092923,103.9250061,TRUE,25.93465579,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.646,7,0,TRUE,1.39415426,103.9250357,TRUE,25.93465653,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.647,7,0,TRUE,1.394215598,103.9250653,TRUE,25.93465729,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.648,7,0,TRUE,1.394276936,103.925095,TRUE,25.93465804,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.649,7,0,TRUE,1.394338273,103.9251246,TRUE,25.93465878,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.650,7,0,TRUE,1.394399611,103.9251542,TRUE,25.93465954,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.651,7,0,TRUE,1.394460949,103.9251839,TRUE,25.93466028,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.652,7,0,TRUE,1.394522286,103.9252135,TRUE,25.93466103,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.653,7,0,TRUE,1.394583624,103.9252432,TRUE,25.93466178,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.654,7,0,TRUE,1.394644962,103.9252728,TRUE,25.93466253,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.655,7,0,TRUE,1.394706299,103.9253024,TRUE,25.93466328,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.656,7,0,TRUE,1.394767637,103.9253321,TRUE,25.93466404,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.657,7,0,TRUE,1.394828974,103.9253617,TRUE,25.93466478,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.658,7,0,TRUE,1.394890312,103.9253914,TRUE,25.93466553,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.659,7,0,TRUE,1.394951649,103.925421,TRUE,25.93466628,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.660,7,0,TRUE,1.395012987,103.9254506,TRUE,25.93466703,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.661,7,0,TRUE,1.395074324,103.9254803,TRUE,25.93466778,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.662,7,0,TRUE,1.395135662,103.9255099,TRUE,25.93466853,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.663,7,0,TRUE,1.395196999,103.9255396,TRUE,25.93466928,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.664,7,0,TRUE,1.395258336,103.9255692,TRUE,25.93467003,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.665,7,0,TRUE,1.395319674,103.9255988,TRUE,25.93467078,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.666,7,0,TRUE,1.395381011,103.9256285,TRUE,25.93467153,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.667,7,0,TRUE,1.395442348,103.9256581,TRUE,25.93467228,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.668,7,0,TRUE,1.395503686,103.9256877,TRUE,25.93467303,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.669,7,0,TRUE,1.395565023,103.9257174,TRUE,25.93467378,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.670,7,0,TRUE,1.39562636,103.925747,TRUE,25.93467453,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.671,7,0,TRUE,1.395687697,103.9257767,TRUE,25.93467528,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.672,7,0,TRUE,1.395749034,103.9258063,TRUE,25.93467603,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.673,7,0,TRUE,1.395810372,103.9258359,TRUE,25.93467678,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.674,7,0,TRUE,1.395871709,103.9258656,TRUE,25.93467753,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.675,7,0,TRUE,1.395933046,103.9258952,TRUE,25.93467828,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.676,7,0,TRUE,1.395994383,103.9259249,TRUE,25.93467903,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.677,7,0,TRUE,1.39605572,103.9259545,TRUE,25.93467978,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.678,7,0,TRUE,1.396117057,103.9259841,TRUE,25.93468053,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.679,7,0,TRUE,1.396178394,103.9260138,TRUE,25.93468129,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.680,7,0,TRUE,1.396239731,103.9260434,TRUE,25.93468203,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.681,7,0,TRUE,1.396301068,103.9260731,TRUE,25.93468279,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.682,7,0,TRUE,1.396362405,103.9261027,TRUE,25.93468353,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.683,7,0,TRUE,1.396423742,103.9261323,TRUE,25.93468429,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.684,7,0,TRUE,1.396485079,103.926162,TRUE,25.93468504,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.685,7,0,TRUE,1.396546415,103.9261916,TRUE,25.93468579,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.686,7,0,TRUE,1.396607752,103.9262212,TRUE,25.93468654,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.687,7,0,TRUE,1.396669089,103.9262509,TRUE,25.93468729,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.688,7,0,TRUE,1.396730426,103.9262805,TRUE,25.93468804,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.689,7,0,TRUE,1.396791763,103.9263102,TRUE,25.93468879,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.690,7,0,TRUE,1.396853099,103.9263398,TRUE,25.93468954,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.691,7,0,TRUE,1.396914436,103.9263694,TRUE,25.93469029,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.692,7,0,TRUE,1.396975773,103.9263991,TRUE,25.93469105,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.693,7,0,TRUE,1.39703711,103.9264287,TRUE,25.93469179,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.694,7,0,TRUE,1.397098446,103.9264584,TRUE,25.93469255,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.695,7,0,TRUE,1.397159783,103.926488,TRUE,25.9346933,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.696,7,0,TRUE,1.397221119,103.9265176,TRUE,25.93469405,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.697,7,0,TRUE,1.397282456,103.9265473,TRUE,25.9346948,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.698,7,0,TRUE,1.397343793,103.9265769,TRUE,25.93469555,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.699,7,0,TRUE,1.397405129,103.9266066,TRUE,25.9346963,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.700,7,0,TRUE,1.397466466,103.9266362,TRUE,25.93469705,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:02.701,7,0,TRUE,1.397527802,103.9266658,TRUE,25.9346978,TRUE,0,0,0,TRUE,10000,TRUE,100
